5.136382208093375, 63.91258422917357
6.654555610194132, 12.241603645648794
6.188900934061406, 63.62234828113287
6.8710922126082306, 9.662328550479117
7.251145949249414, 10.773770191351247
7.451935345315858, 12.894267632930294
7.61763535909572, 15.80662841364375
7.445132055885081, 11.691436411512996
7.812581329501674, 14.121204986487129
7.900622006438018, 14.940366067547004
7.022260902718811, 64.65951392192443
8.006847482709942, 16.867974682082377
8.189135075799753, 18.255477143954522
8.303242809660743, 19.490642319008003
7.589692635212343, 65.93863969178273
8.440014729960618, 21.46494449141258
8.408961219357424, 20.307019505145007
7.953357834125006, 59.21932204702127
8.58784635311674, 15.930637261545868
7.958430436724525, 66.96006325586495
8.683057089092111, 22.92559389876645
8.402071079423278, 14.82935825749685
8.630698449965484, 16.811839429458715
8.943276521948556, 23.909076741596564
9.314362145325424, 6.707866800268164
8.346695279453021, 67.85210546046439
9.336011011870214, 24.821786892793654
8.772567723732246, 68.84811499611335
8.918695995186232, 59.450525424229134
9.613892404598682, 25.819456842779573
9.955852318224066, 7.525919294599845
9.11737911334608, 69.85273548586584
10.163789384000092, 26.60516418394144
9.526623139105128, 70.84347703573766
10.451727919945343, 8.700244292574524
9.886271214667643, 59.55779576495913
9.88566833872168, 71.96098675903215
10.890680139366845, 27.465931042505403
11.00677762285535, 9.688772001360192
10.319279857925268, 73.00401276181974
10.854185382394531, 59.64628837288945
11.590428781122421, 21.94228566231186
11.433620797527672, 10.455722624513598
10.715051001318594, 73.98100719163915
11.651049139645353, 28.349542800141407
11.11080466342512, 75.10205616533337
11.823997660296117, 59.62962567714158
12.430324968496341, 22.658684149003037
11.697461079159597, 76.02977631056591
12.509839776029766, 29.202331840497507
12.2435975109625, 21.73535645022409
12.172185634949477, 76.96110563134536
12.790691614339272, 59.78571812315074
13.324403287766112, 30.218091415303746
13.355531541412818, 23.610773663276518
12.639643848050367, 77.91938937555614
14.117582657767015, 2.2093424751486026
13.932175604761662, 18.27602067875027
14.456408703486362, 3.5157335719019898
13.13636459301116, 78.81015101381902
14.140565882002809, 31.14526181959063
14.698598240700898, 4.746870710216768
13.75901251996074, 59.85167745172144
14.769422888878621, 5.909448222004244
13.588211656944795, 79.77721490566154
14.855496536163686, 18.63771295407828
15.068528115743026, 6.835763445382824
14.00509459531776, 80.80531901860927
15.401758043593867, 7.906075442446195
15.056764004330622, 31.901557717630055
14.229987886022242, 81.69998308100514
14.764025985439941, 59.919374172507105
15.761375427578985, 8.909611655384907
14.540749195409534, 82.68338040458562
15.635141416726077, 19.39069907092177
16.20838896847912, 9.91061673505341
15.103172396385512, 83.69251196445568
16.01271329899201, 32.652904293388985
15.651741218743956, 60.219116914131355
16.64016299275258, 10.913024592386876
15.533505106013257, 84.91718401774514
17.04264531140644, 11.866992234201248
15.82023814831287, 85.92966400464994
16.969001541898884, 33.385473136348224
